forecast_id,feature_timestamp,forecast_timestamp,horizon_seconds,sensor,model,current_value,predicted_value,change_from_current,status,severity,alert_type,reason,model_reliability,created_at
25,2026-06-08 00:01:31,2026-06-08 00:02:31,60,mag_x,Ridge,103.306,224.205099389686,120.899099389686,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.086742
26,2026-06-08 00:01:31,2026-06-08 00:02:31,60,mag_y,Ridge,284.704,232.81481055695284,-51.88918944304717,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.086987
27,2026-06-08 00:01:31,2026-06-08 00:02:31,60,mag_z,Ridge,77.966,225.9638084229124,147.9978084229124,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.087223
28,2026-06-08 00:01:31,2026-06-08 00:02:31,60,temperature,Persistence,45.25,45.25,0.0,NORMAL,INFO,NONE,Predicted temperature 45.25 °C is below warning threshold.,HIGH,2026-09-11 11:16:31.087460
29,2026-06-08 00:01:32,2026-06-08 00:02:32,60,vib_x_rms,XGBoost,0.117426,0.1072755753993988,-0.0101504246006011,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1073 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.087693
30,2026-06-08 00:01:32,2026-06-08 00:02:32,60,vib_y_rms,XGBoost,0.126935,0.1385915577411651,0.0116565577411651,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1386 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.087920
31,2026-06-08 00:01:32,2026-06-08 00:02:32,60,vib_z_rms,XGBoost,0.064844,0.0635862648487091,-0.0012577351512908,NORMAL,INFO,NONE,Predicted vibration 0.0636 is below warning threshold.,MODERATE,2026-09-11 11:16:31.088140
32,2026-06-08 00:01:32,2026-06-08 00:02:32,60,mag_x,Ridge,210.35,225.6831602787753,15.333160278775296,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.088329
33,2026-06-08 00:01:32,2026-06-08 00:02:32,60,mag_y,Ridge,354.172,235.61859079557388,-118.55340920442616,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.088555
34,2026-06-08 00:01:32,2026-06-08 00:02:32,60,mag_z,Ridge,456.932,223.44859949444395,-233.4834005055561,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.088805
35,2026-06-08 00:01:32,2026-06-08 00:02:32,60,temperature,Persistence,45.25,45.25,0.0,NORMAL,INFO,NONE,Predicted temperature 45.25 °C is below warning threshold.,HIGH,2026-09-11 11:16:31.089117
36,2026-06-08 00:01:34,2026-06-08 00:02:34,60,vib_x_rms,XGBoost,0.116956,0.1061987802386283,-0.0107572197613716,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1062 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.089432
37,2026-06-08 00:01:34,2026-06-08 00:02:34,60,vib_y_rms,XGBoost,0.130425,0.1360837817192077,0.0056587817192077,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1361 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.089765
38,2026-06-08 00:01:34,2026-06-08 00:02:34,60,vib_z_rms,XGBoost,0.070224,0.0643586590886116,-0.0058653409113883,NORMAL,INFO,NONE,Predicted vibration 0.0644 is below warning threshold.,MODERATE,2026-09-11 11:16:31.090096
39,2026-06-08 00:01:34,2026-06-08 00:02:34,60,mag_x,Ridge,40.754,229.6975423085192,188.94354230851923,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.090404
40,2026-06-08 00:01:34,2026-06-08 00:02:34,60,mag_y,Ridge,137.438,227.67175040361897,90.23375040361898,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.090672
41,2026-06-08 00:01:34,2026-06-08 00:02:34,60,mag_z,Ridge,34.23,227.7666068971729,193.53660689717293,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.090908
42,2026-06-08 00:01:34,2026-06-08 00:02:34,60,temperature,Persistence,45.25,45.25,0.0,NORMAL,INFO,NONE,Predicted temperature 45.25 °C is below warning threshold.,HIGH,2026-09-11 11:16:31.091124
43,2026-06-08 00:01:35,2026-06-08 00:02:35,60,vib_x_rms,XGBoost,0.09848,0.1066807135939598,0.0082007135939598,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1067 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.091346
44,2026-06-08 00:01:35,2026-06-08 00:02:35,60,vib_y_rms,XGBoost,0.129365,0.1401375234127044,0.0107725234127044,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1401 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.091568
45,2026-06-08 00:01:35,2026-06-08 00:02:35,60,vib_z_rms,XGBoost,0.062856,0.062631070613861,-0.0002249293861389,NORMAL,INFO,NONE,Predicted vibration 0.0626 is below warning threshold.,MODERATE,2026-09-11 11:16:31.091917
46,2026-06-08 00:01:35,2026-06-08 00:02:35,60,mag_x,Ridge,37.59,226.2202133361312,188.6302133361312,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.092353
47,2026-06-08 00:01:35,2026-06-08 00:02:35,60,mag_y,Ridge,49.336,231.02037048639917,181.68437048639916,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.092703
48,2026-06-08 00:01:35,2026-06-08 00:02:35,60,mag_z,Ridge,153.566,221.6397429391832,68.07374293918318,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.093035
49,2026-06-08 00:01:35,2026-06-08 00:02:35,60,temperature,Persistence,45.25,45.25,0.0,NORMAL,INFO,NONE,Predicted temperature 45.25 °C is below warning threshold.,HIGH,2026-09-11 11:16:31.093340
50,2026-06-08 00:01:37,2026-06-08 00:02:37,60,vib_x_rms,XGBoost,0.096603,0.1074368953704834,0.0108338953704834,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1074 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.093856
51,2026-06-08 00:01:37,2026-06-08 00:02:37,60,vib_y_rms,XGBoost,0.130207,0.143016055226326,0.012809055226326,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1430 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.094150
52,2026-06-08 00:01:37,2026-06-08 00:02:37,60,vib_z_rms,XGBoost,0.064598,0.0636869370937347,-0.0009110629062652,NORMAL,INFO,NONE,Predicted vibration 0.0637 is below warning threshold.,MODERATE,2026-09-11 11:16:31.094392
53,2026-06-08 00:01:37,2026-06-08 00:02:37,60,mag_x,Ridge,92.708,230.68122803071537,137.97322803071538,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.094619
54,2026-06-08 00:01:37,2026-06-08 00:02:37,60,mag_y,Ridge,426.664,238.60719369261756,-188.0568063073825,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.094845
55,2026-06-08 00:01:37,2026-06-08 00:02:37,60,mag_z,Ridge,283.01,226.92251398426436,-56.087486015735664,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.095065
56,2026-06-08 00:01:37,2026-06-08 00:02:37,60,temperature,Persistence,45.25,45.25,0.0,NORMAL,INFO,NONE,Predicted temperature 45.25 °C is below warning threshold.,HIGH,2026-09-11 11:16:31.095296
57,2026-06-08 00:01:38,2026-06-08 00:02:38,60,vib_x_rms,XGBoost,0.115572,0.1064249351620674,-0.0091470648379325,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1064 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.095532
58,2026-06-08 00:01:38,2026-06-08 00:02:38,60,vib_y_rms,XGBoost,0.124349,0.1421786397695541,0.0178296397695541,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1422 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.095768
59,2026-06-08 00:01:38,2026-06-08 00:02:38,60,vib_z_rms,XGBoost,0.067111,0.0636331513524055,-0.0034778486475944,NORMAL,INFO,NONE,Predicted vibration 0.0636 is below warning threshold.,MODERATE,2026-09-11 11:16:31.096014
60,2026-06-08 00:01:38,2026-06-08 00:02:38,60,mag_x,Ridge,211.414,229.2586584527248,17.844658452724786,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.096235
61,2026-06-08 00:01:38,2026-06-08 00:02:38,60,mag_y,Ridge,282.786,226.41899262761683,-56.36700737238317,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.096488
62,2026-06-08 00:01:38,2026-06-08 00:02:38,60,mag_z,Ridge,413.672,226.50510809682612,-187.16689190317388,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.096794
63,2026-06-08 00:01:38,2026-06-08 00:02:38,60,temperature,Persistence,45.25,45.25,0.0,NORMAL,INFO,NONE,Predicted temperature 45.25 °C is below warning threshold.,HIGH,2026-09-11 11:16:31.097085
64,2026-06-08 00:01:39,2026-06-08 00:02:39,60,vib_x_rms,XGBoost,0.122997,0.1049134284257888,-0.0180835715742111,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1049 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.097332
65,2026-06-08 00:01:39,2026-06-08 00:02:39,60,vib_y_rms,XGBoost,0.134318,0.1378279775381088,0.0035099775381088,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1378 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.097583
66,2026-06-08 00:01:39,2026-06-08 00:02:39,60,vib_z_rms,XGBoost,0.064001,0.0629080384969711,-0.0010929615030288,NORMAL,INFO,NONE,Predicted vibration 0.0629 is below warning threshold.,MODERATE,2026-09-11 11:16:31.097852
67,2026-06-08 00:01:39,2026-06-08 00:02:39,60,mag_x,Ridge,374.122,229.5421574994258,-144.57984250057422,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.098092
68,2026-06-08 00:01:39,2026-06-08 00:02:39,60,mag_y,Ridge,54.306,227.9994848320165,173.6934848320165,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.098324
69,2026-06-08 00:01:39,2026-06-08 00:02:39,60,mag_z,Ridge,354.004,233.710800791726,-120.29319920827405,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.098566
70,2026-06-08 00:01:39,2026-06-08 00:02:39,60,temperature,Persistence,45.25,45.25,0.0,NORMAL,INFO,NONE,Predicted temperature 45.25 °C is below warning threshold.,HIGH,2026-09-11 11:16:31.098798
71,2026-06-08 00:01:41,2026-06-08 00:02:41,60,vib_x_rms,XGBoost,0.093207,0.103265531361103,0.010058531361103,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1033 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.099038
72,2026-06-08 00:01:41,2026-06-08 00:02:41,60,vib_y_rms,XGBoost,0.134058,0.1383096724748611,0.0042516724748611,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1383 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.099275
73,2026-06-08 00:01:41,2026-06-08 00:02:41,60,vib_z_rms,XGBoost,0.067395,0.0627064779400825,-0.0046885220599174,NORMAL,INFO,NONE,Predicted vibration 0.0627 is below warning threshold.,MODERATE,2026-09-11 11:16:31.099557
74,2026-06-08 00:01:41,2026-06-08 00:02:41,60,mag_x,Ridge,440.468,230.1067319845181,-210.3612680154819,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.099809
75,2026-06-08 00:01:41,2026-06-08 00:02:41,60,mag_y,Ridge,323.218,223.9098055719573,-99.30819442804275,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.100031
76,2026-06-08 00:01:41,2026-06-08 00:02:41,60,mag_z,Ridge,20.79,223.9378232916374,203.14782329163745,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.100282
77,2026-06-08 00:01:41,2026-06-08 00:02:41,60,temperature,Persistence,45.25,45.25,0.0,NORMAL,INFO,NONE,Predicted temperature 45.25 °C is below warning threshold.,HIGH,2026-09-11 11:16:31.100605
78,2026-06-08 00:01:42,2026-06-08 00:02:42,60,vib_x_rms,XGBoost,0.102644,0.103811964392662,0.001167964392662,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1038 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.100888
79,2026-06-08 00:01:42,2026-06-08 00:02:42,60,vib_y_rms,XGBoost,0.14926,0.1393169313669204,-0.0099430686330795,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1393 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.101128
80,2026-06-08 00:01:42,2026-06-08 00:02:42,60,vib_z_rms,XGBoost,0.062102,0.0624033398926258,0.0003013398926258,NORMAL,INFO,NONE,Predicted vibration 0.0624 is below warning threshold.,MODERATE,2026-09-11 11:16:31.101366
81,2026-06-08 00:01:42,2026-06-08 00:02:42,60,mag_x,Ridge,429.24,226.85685272777815,-202.38314727222183,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.101605
82,2026-06-08 00:01:42,2026-06-08 00:02:42,60,mag_y,Ridge,209.412,226.6798245346293,17.267824534629284,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.101829
83,2026-06-08 00:01:42,2026-06-08 00:02:42,60,mag_z,Ridge,299.558,228.0426417641885,-71.5153582358115,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.102049
84,2026-06-08 00:01:42,2026-06-08 00:02:42,60,temperature,Persistence,45.25,45.25,0.0,NORMAL,INFO,NONE,Predicted temperature 45.25 °C is below warning threshold.,HIGH,2026-09-11 11:16:31.102289
85,2026-06-08 00:01:44,2026-06-08 00:02:44,60,vib_x_rms,XGBoost,0.101222,0.1082180961966514,0.0069960961966514,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1082 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.102531
86,2026-06-08 00:01:44,2026-06-08 00:02:44,60,vib_y_rms,XGBoost,0.140427,0.1381338983774185,-0.0022931016225814,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1381 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.102768
87,2026-06-08 00:01:44,2026-06-08 00:02:44,60,vib_z_rms,XGBoost,0.067699,0.0618288293480873,-0.0058701706519126,NORMAL,INFO,NONE,Predicted vibration 0.0618 is below warning threshold.,MODERATE,2026-09-11 11:16:31.103002
88,2026-06-08 00:01:44,2026-06-08 00:02:44,60,mag_x,Ridge,207.97,230.17158993324017,22.20158993324017,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.103228
89,2026-06-08 00:01:44,2026-06-08 00:02:44,60,mag_y,Ridge,125.832,228.8931725757236,103.0611725757236,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.103478
90,2026-06-08 00:01:44,2026-06-08 00:02:44,60,mag_z,Ridge,414.218,232.6399580431463,-181.57804195685367,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.103695
91,2026-06-08 00:01:44,2026-06-08 00:02:44,60,temperature,Persistence,45.25,45.25,0.0,NORMAL,INFO,NONE,Predicted temperature 45.25 °C is below warning threshold.,HIGH,2026-09-11 11:16:31.103931
92,2026-06-08 00:01:45,2026-06-08 00:02:45,60,vib_x_rms,XGBoost,0.104554,0.1042773202061653,-0.0002766797938346,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1043 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.104171
93,2026-06-08 00:01:45,2026-06-08 00:02:45,60,vib_y_rms,XGBoost,0.124969,0.1399440020322799,0.0149750020322799,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1399 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.104493
94,2026-06-08 00:01:45,2026-06-08 00:02:45,60,vib_z_rms,XGBoost,0.061696,0.0622018054127693,0.0005058054127693,NORMAL,INFO,NONE,Predicted vibration 0.0622 is below warning threshold.,MODERATE,2026-09-11 11:16:31.104747
95,2026-06-08 00:01:45,2026-06-08 00:02:45,60,mag_x,Ridge,418.642,228.8522597607068,-189.7897402392932,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.104989
96,2026-06-08 00:01:45,2026-06-08 00:02:45,60,mag_y,Ridge,181.818,232.1068087798228,50.28880877982277,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.105411
97,2026-06-08 00:01:45,2026-06-08 00:02:45,60,mag_z,Ridge,422.8,222.30564603328077,-200.49435396671927,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.105770
98,2026-06-08 00:01:45,2026-06-08 00:02:45,60,temperature,Persistence,45.25,45.25,0.0,NORMAL,INFO,NONE,Predicted temperature 45.25 °C is below warning threshold.,HIGH,2026-09-11 11:16:31.106134
99,2026-06-08 00:01:47,2026-06-08 00:02:47,60,vib_x_rms,XGBoost,0.123715,0.1045774817466735,-0.0191375182533264,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1046 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.106514
100,2026-06-08 00:01:47,2026-06-08 00:02:47,60,vib_y_rms,XGBoost,0.104073,0.1398987919092178,0.0358257919092178,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1399 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.106778
101,2026-06-08 00:01:47,2026-06-08 00:02:47,60,vib_z_rms,XGBoost,0.063711,0.0627932175993919,-0.000917782400608,NORMAL,INFO,NONE,Predicted vibration 0.0628 is below warning threshold.,MODERATE,2026-09-11 11:16:31.107004
102,2026-06-08 00:01:47,2026-06-08 00:02:47,60,mag_x,Ridge,443.954,231.81602298643557,-212.13797701356447,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.107217
103,2026-06-08 00:01:47,2026-06-08 00:02:47,60,mag_y,Ridge,12.768,227.3240753993682,214.5560753993682,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.107931
104,2026-06-08 00:01:47,2026-06-08 00:02:47,60,mag_z,Ridge,278.46,225.02987983657044,-53.430120163429535,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.108594
105,2026-06-08 00:01:47,2026-06-08 00:02:47,60,temperature,Persistence,45.25,45.25,0.0,NORMAL,INFO,NONE,Predicted temperature 45.25 °C is below warning threshold.,HIGH,2026-09-11 11:16:31.109322
106,2026-06-08 00:01:48,2026-06-08 00:02:48,60,vib_x_rms,XGBoost,0.117646,0.1028175130486488,-0.0148284869513511,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1028 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.109675
107,2026-06-08 00:01:48,2026-06-08 00:02:48,60,vib_y_rms,XGBoost,0.120904,0.1358939409255981,0.0149899409255981,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1359 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.109945
108,2026-06-08 00:01:48,2026-06-08 00:02:48,60,vib_z_rms,XGBoost,0.060466,0.0609584189951419,0.0004924189951419,NORMAL,INFO,NONE,Predicted vibration 0.0610 is below warning threshold.,MODERATE,2026-09-11 11:16:31.110210
109,2026-06-08 00:01:48,2026-06-08 00:02:48,60,mag_x,Ridge,335.468,231.94670825443052,-103.52129174556948,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.110453
110,2026-06-08 00:01:48,2026-06-08 00:02:48,60,mag_y,Ridge,369.726,223.8409428411282,-145.8850571588718,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.110695
111,2026-06-08 00:01:48,2026-06-08 00:02:48,60,mag_z,Ridge,213.36,225.0347049985103,11.674704998510292,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.110960
112,2026-06-08 00:01:48,2026-06-08 00:02:48,60,temperature,Persistence,45.25,45.25,0.0,NORMAL,INFO,NONE,Predicted temperature 45.25 °C is below warning threshold.,HIGH,2026-09-11 11:16:31.111285
113,2026-06-08 00:01:49,2026-06-08 00:02:49,60,vib_x_rms,XGBoost,0.101315,0.1015142574906349,0.0001992574906349,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1015 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.111595
114,2026-06-08 00:01:49,2026-06-08 00:02:49,60,vib_y_rms,XGBoost,0.127902,0.1373732835054397,0.0094712835054397,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1374 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.111906
115,2026-06-08 00:01:49,2026-06-08 00:02:49,60,vib_z_rms,XGBoost,0.065544,0.0626014769077301,-0.0029425230922699,NORMAL,INFO,NONE,Predicted vibration 0.0626 is below warning threshold.,MODERATE,2026-09-11 11:16:31.112269
116,2026-06-08 00:01:49,2026-06-08 00:02:49,60,mag_x,Ridge,94.318,231.3131112602641,136.99511126026408,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.112581
117,2026-06-08 00:01:49,2026-06-08 00:02:49,60,mag_y,Ridge,232.232,224.25168034686743,-7.98031965313254,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.112839
118,2026-06-08 00:01:49,2026-06-08 00:02:49,60,mag_z,Ridge,323.33,227.9016720610352,-95.4283279389648,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.113092
119,2026-06-08 00:01:49,2026-06-08 00:02:49,60,temperature,Persistence,45.25,45.25,0.0,NORMAL,INFO,NONE,Predicted temperature 45.25 °C is below warning threshold.,HIGH,2026-09-11 11:16:31.113337
120,2026-06-08 00:01:51,2026-06-08 00:02:51,60,vib_x_rms,XGBoost,0.105865,0.1040081828832626,-0.0018568171167373,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1040 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.113574
121,2026-06-08 00:01:51,2026-06-08 00:02:51,60,vib_y_rms,XGBoost,0.117095,0.1364894658327102,0.0193944658327102,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1365 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.113818
122,2026-06-08 00:01:51,2026-06-08 00:02:51,60,vib_z_rms,XGBoost,0.057432,0.062755212187767,0.005323212187767,NORMAL,INFO,NONE,Predicted vibration 0.0628 is below warning threshold.,MODERATE,2026-09-11 11:16:31.114108
123,2026-06-08 00:01:51,2026-06-08 00:02:51,60,mag_x,Ridge,166.012,224.23035239063992,58.21835239063992,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.114407
124,2026-06-08 00:01:51,2026-06-08 00:02:51,60,mag_y,Ridge,91.658,236.48055335126296,144.82255335126297,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.114697
125,2026-06-08 00:01:51,2026-06-08 00:02:51,60,mag_z,Ridge,420.252,231.60522601192469,-188.64677398807527,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.114972
